Fide id,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,age,agerange
24133051,"Fukson, Sofija",RUS,F,1989,No Title,2058,2006,2136,Inactive,31,30-40
1506420,"Haug, Marianne Wold",NOR,F,1992,No Title,2058,2021,0,Inactive,28,20-30
4118650,"Kovalchuk, Anastasia",RUS,F,1991,No Title,2058,0,0,Inactive,29,20-30
25035347,Lakshmi C,IND,F,2003,WFM,2058,1676,1775,Active,17,10-20
12400254,"Le, Thi Phuong Lien",VIE,F,1979,WFM,2058,0,0,Inactive,41,40-50
12939560,"Limbourg, Marina",GER,F,1983,No Title,2058,0,0,Active,37,30-40
2256584,"Linares Quero, Alba",ESP,F,1985,No Title,2058,0,2005,Inactive,35,30-40
913600,"Milicevic, Minka",SRB,F,1971,No Title,2058,0,0,Inactive,49,40-50
4683358,"Nattermueller, Irina",GER,F,1974,No Title,2058,0,0,Inactive,46,40-50
12400718,"Nguyen, Thu Thuy",VIE,F,1976,No Title,2058,0,0,Inactive,44,40-50
2025736,"Nikolova, Ettie",USA,F,1989,No Title,2058,0,0,Inactive,31,30-40
3900533,"Rovira Contreras, Tairu Manuela",VEN,F,1995,WIM,2058,2039,2062,Active,25,20-30
24166251,"Bogachkova, Alena",RUS,F,1997,WFM,2057,1967,1866,Active,23,20-30
1207164,"Crisan, Cristina",ROU,F,1967,WFM,2057,0,0,Inactive,53,50-60
4110706,"Donchenko, Irina",GER,F,1961,No Title,2057,1996,0,Inactive,59,50-60
13603000,"Gakhokidze, Tamar",GEO,F,1989,No Title,2057,0,0,Inactive,31,30-40
4651200,"Hesse, Maria",GER,F,1981,No Title,2057,0,0,Inactive,39,30-40
34166170,"Karelina, Viktoriya",RUS,F,2004,No Title,2057,1825,1720,Active,16,10-20
14610213,"Kejzar, Petra",SLO,F,1996,No Title,2057,1873,2006,Active,24,20-30
24124877,"Kisteneva, Liza",RUS,F,1998,WFM,2057,2040,2146,Active,22,20-30
34127655,"Kutyanina, Mariya",RUS,F,2004,WFM,2057,1806,1884,Active,16,10-20
1104578,"Leszczynska, Jolanta",POL,F,1966,No Title,2057,0,0,Inactive,54,50-60
4174780,"Minina, Veronika",RUS,F,1988,WFM,2057,1933,1927,Inactive,32,30-40
4151186,"Oganezova, Tamila",RUS,F,1983,No Title,2057,0,0,Inactive,37,30-40
14110377,"Onischuk, Jana",UKR,F,1983,No Title,2057,0,0,Inactive,37,30-40
4170105,"Petrova, Alexandra",RUS,F,1985,WFM,2057,1928,1874,Inactive,35,30-40
2804875,"Potikha, Liza",ISR,F,1980,No Title,2057,0,0,Inactive,40,30-40
1122649,"Poznanska, Katarzyna",POL,F,1986,No Title,2057,2072,2000,Active,34,30-40
3301680,"Ramirez, Maria Eugenia",BOL,F,1988,WFM,2057,1978,1934,Active,32,30-40
24247464,"Ronzhina, Mariana",RUS,F,1986,No Title,2057,1899,1898,Inactive,34,30-40
34119601,"Shubina, Ekaterina",RUS,F,2004,No Title,2057,1819,1844,Inactive,16,10-20
109975,"Villegas, Alicia",ARG,F,1967,No Title,2057,0,0,Inactive,53,50-60
24609625,"Voigt, Anna",GER,F,1982,No Title,2057,0,0,Inactive,38,30-40
4801113,"Al-Omari, Dalya",IRQ,F,1966,WCM,2056,0,0,Inactive,54,50-60
919853,"Andric, Jelena",SWE,F,1978,WFM,2056,2011,1990,Active,42,40-50
4110552,"Belova, Tamara",RUS,F,1946,No Title,2056,0,0,Inactive,74,70-80
1206427,"Ciuca, Elena-Carmen",ROU,F,1979,No Title,2056,0,0,Inactive,41,40-50
2294907,"Collado Barbas, Laura",ESP,F,1993,WFM,2056,2132,2082,Active,27,20-30
4162285,"Dordzhieva, Nadezhda",RUS,F,1986,WFM,2056,0,0,Inactive,34,30-40
3502317,"Fernandez Velazco, Dania",CUB,F,1991,No Title,2056,0,0,Inactive,29,20-30
4608712,"Gerlach-Buedinger, Manuela",GER,F,1967,No Title,2056,0,0,Inactive,53,50-60
13704001,"Kulakova, Veronika",KAZ,F,1975,No Title,2056,0,0,Inactive,45,40-50
1113860,"Maka-Polkowska, Magdalena",POL,F,1979,No Title,2056,0,0,Inactive,41,40-50
1201778,"Marin, Irina-Luiza",ROU,F,1970,WIM,2056,1976,1910,Active,50,40-50
24178802,"Novikova, Ksenia",RUS,F,1998,No Title,2056,1984,2016,Inactive,22,20-30
4166094,"Petrova, Lyudmila",RUS,F,1978,WFM,2056,0,0,Inactive,42,40-50
897558,"Raccanello, Marianna",ITA,F,2003,WFM,2056,1932,1808,Active,17,10-20
3514099,"Sanchez Ones, Yeny",CUB,F,1997,WIM,2056,0,1972,Inactive,23,20-30
13701134,"Strizhegotskaya, Svetlana",KAZ,F,0,No Title,2056,0,0,Inactive,0,
14113120,"Sukhaja, Victorija",UKR,F,1985,No Title,2056,0,0,Inactive,35,30-40
4158504,"Trafimova, Liudmila",RUS,F,1987,No Title,2056,0,0,Inactive,33,30-40
24540943,"Zhou, Lulu",ESP,F,2005,No Title,2056,1687,1839,Active,15,10-20
2902702,"Bakalova, Ivelina",BUL,F,1974,No Title,2055,0,0,Inactive,46,40-50
910759,"Boskovic, Malina",SRB,F,1944,No Title,2055,0,0,Inactive,76,70-80
650692,"Boulan, Laura",FRA,F,1986,No Title,2055,0,0,Inactive,34,30-40
13603043,"Butskhrikidze, Ana",GEO,F,1990,No Title,2055,0,0,Inactive,30,20-30
1104810,"Ciechocinska-Miecko, Zofia",POL,F,1957,No Title,2055,0,0,Inactive,63,60-70
2500370,"Cronin, April",IRL,F,1960,No Title,2055,0,0,Inactive,60,50-60
7100396,"Darmayanti, Tamin D",INA,F,1963,No Title,2055,0,0,Inactive,57,50-60
4400542,"Guggenberger, Ilse D.",COL,F,1942,WIM,2055,0,0,Inactive,78,70-80
3600190,"Jimbo, Rocio",ECU,F,1968,No Title,2055,0,0,Inactive,52,50-60
14200210,"Kajumova, Irina",UZB,F,1959,WFM,2055,0,0,Inactive,61,60-70
2902494,"Lalova, Valentina",BUL,F,1965,No Title,2055,0,0,Inactive,55,50-60
4158482,"Leontieva, Raisa",RUS,F,1934,No Title,2055,0,0,Inactive,86,80-90
4212240,"Manelidou, Maria",GRE,F,1992,WFM,2055,2038,2106,Inactive,28,20-30
711454,"Menesi, Gizella",HUN,F,1973,No Title,2055,0,0,Inactive,47,40-50
1123769,"Mikulewicz, Joanna",POL,F,1987,WFM,2055,1970,1932,Active,33,30-40
4903900,"Naran-Erdene, Naranbaatar",MGL,F,2002,WFM,2055,1693,1712,Active,18,10-20
24116157,"Olenina, Aysa",RUS,F,1994,No Title,2055,2097,2172,Inactive,26,20-30
24153796,"Pavlova, Kseniia",RUS,F,1996,WFM,2055,2066,1950,Inactive,24,20-30
2902400,"Pavlova, Marina",BUL,F,1960,No Title,2055,0,0,Inactive,60,50-60
930644,"Popovic, Jelena",SRB,F,1984,No Title,2055,0,0,Inactive,36,30-40
2902478,"Raeva, Olga",BUL,F,1968,No Title,2055,0,0,Inactive,52,50-60
913588,"Rakic, Olivera",SRB,F,1973,No Title,2055,0,0,Inactive,47,40-50
24607886,"Rath, Alina",GER,F,1988,No Title,2055,2048,2108,Active,32,30-40
1206524,"Sirbu, Dana-Cristina",ROU,F,1975,No Title,2055,0,0,Inactive,45,40-50
14502607,"Stanic, Jadranka",CRO,F,1967,No Title,2055,0,0,Inactive,53,50-60
1008692,"Veenstra, Petra",NED,F,1984,No Title,2055,0,0,Inactive,36,30-40
8600481,"Zhu, Liping",CHN,F,1965,No Title,2055,0,0,Inactive,55,50-60
1300997,"Baumann, Claude",SUI,F,1953,WFM,2054,0,0,Inactive,67,60-70
24112577,"Borisova, Alina",RUS,F,1988,WFM,2054,0,0,Inactive,32,30-40
128350,"Brizzi, Milagros Tatiana",ARG,F,1996,WIM,2054,1926,1844,Active,24,20-30
1124870,"Cagara, Paulina",POL,F,1984,No Title,2054,1934,2009,Active,36,30-40
3508757,"Diaz Hernandez, Bexy",CUB,F,1983,WFM,2054,0,0,Inactive,37,30-40
24143731,"Faizutdinova, Diana",RUS,F,1995,No Title,2054,1948,1975,Active,25,20-30
1703820,"Hansson, Susanne",SWE,F,1976,No Title,2054,0,0,Inactive,44,40-50
8601763,"Hu, Yi",CHN,F,1987,No Title,2054,0,0,Inactive,33,30-40
4182995,"Korotkova, Ekaterina",RUS,F,1988,No Title,2054,2063,0,Inactive,32,30-40
13506412,"Lvova, Yulia",BLR,F,1992,No Title,2054,0,0,Inactive,28,20-30
5007100,"Nivedita, Sagade",IND,F,1980,No Title,2054,0,0,Inactive,40,30-40
4110633,"Petrushina, Nadezhda",RUS,F,1954,No Title,2054,0,0,Inactive,66,60-70
102687,"Rizzo, Marina",ARG,F,1965,WFM,2054,0,0,Inactive,55,50-60
24131890,"Shevtchenko, Olesya",RUS,F,1979,WFM,2054,1894,2003,Inactive,41,40-50
1213288,"Stanila, Raluca",ROU,F,1986,No Title,2054,0,0,Inactive,34,30-40
9903615,"Chandrasiri, Nirmala Geethani",SRI,F,1989,WFM,2053,0,0,Inactive,31,30-40
1501879,"Dannevig, Gro",NOR,F,1977,No Title,2053,0,0,Inactive,43,40-50
1104888,"Dembecka-Sobierajewicz, Kamila",POL,F,1954,No Title,2053,0,0,Inactive,66,60-70
2606496,"Dinca, Cornelia",CAN,F,1989,WFM,2053,0,0,Inactive,31,30-40
14000431,"Gurbanova, Maral",TKM,F,1981,WFM,2053,0,0,Inactive,39,30-40
4403096,"Herrera, Milena",COL,F,1989,WIM,2053,2091,2073,Active,31,30-40
768499,"Juhasz, Judit",HUN,F,2004,No Title,2053,1893,2050,Active,16,10-20
13500015,"Kaliadzich, Maryia",BLR,F,1996,No Title,2053,1981,1914,Inactive,24,20-30
13704664,"Karabayeva, Zhanna",KAZ,F,1994,No Title,2053,1989,2087,Inactive,26,20-30
3400727,"Larrachea Formas, Emilia",CHI,F,1976,WFM,2053,0,2016,Inactive,44,40-50
3601757,"Manosalvas Castro, Jeniffer",ECU,F,1988,No Title,2053,0,0,Inactive,32,30-40
958336,"Miljkovic, Jovana",SRB,F,1999,WFM,2053,1914,1867,Active,21,20-30
1143948,"Murawko, Katarzyna",POL,F,1997,No Title,2053,1924,1868,Active,23,20-30
4134770,"Poushkova, N.",RUS,F,1957,No Title,2053,0,0,Inactive,63,60-70
7400446,"Richards-Porter, Deborah",JAM,F,1985,WIM,2053,1976,1970,Inactive,35,30-40
1124765,"Rychlik, Hanna",POL,F,1986,No Title,2053,1923,1989,Inactive,34,30-40
2213257,"Sebastian Lorente, Maria Pilar",ESP,F,1980,No Title,2053,0,0,Inactive,40,30-40
14151219,"Shyshka, Liudmila",UKR,F,1976,No Title,2053,0,0,Inactive,44,40-50
1110675,"Zaremba, Dorota",POL,F,1979,No Title,2053,0,0,Inactive,41,40-50
12524093,"Zavar Mousavi, Mehrnoosh",IRI,F,1988,No Title,2053,2041,2000,Inactive,32,30-40
1252640,"Ciolacu, Alessia-Mihaela",ROU,F,2004,WFM,2052,1876,1687,Active,16,10-20
4166523,"Dagaeva, Olga",RUS,F,0,No Title,2052,0,0,Inactive,0,
12500852,"Davoudifar, Pantea",IRI,F,1973,No Title,2052,0,0,Inactive,47,40-50
4200969,"Giaidzi, Aspasia",GRE,F,1971,WFM,2052,0,0,Inactive,49,40-50
704784,"Haszon, Kamilla Sara",HUN,F,1997,No Title,2052,1992,0,Active,23,20-30
316130,"Hodova, Lucie",CZE,F,1984,No Title,2052,0,0,Active,36,30-40
14101190,"Horoschavina, Oksana",UKR,F,1970,No Title,2052,1994,1959,Inactive,50,40-50
2902435,"Kalcheva, Natalia",BUL,F,1964,No Title,2052,0,0,Inactive,56,50-60
13411551,"Karimova, Turkana",AZE,F,0,No Title,2052,0,0,Inactive,0,
633704,"Lam, Sophie",FRA,F,1986,No Title,2052,2053,2045,Active,34,30-40
3203182,"Lip, Catherine",AUS,F,1986,WFM,2052,0,0,Inactive,34,30-40
4667727,"Melikov, Svetlana",GER,F,1982,WFM,2052,0,0,Inactive,38,30-40
14110644,"Mokriak, Liudmila",UKR,F,1984,WIM,2052,1993,2027,Inactive,36,30-40
24120596,"Ognerubova, Anastasia",RUS,F,1993,WFM,2052,0,0,Inactive,27,20-30
5019354,"Pon, NKrithika",IND,F,1992,WIM,2052,0,2083,Inactive,28,20-30
4190033,"Postnikova, Ludmila",RUS,F,0,No Title,2052,0,0,Inactive,0,
24102547,"Pustovidko, Anastasia",RUS,F,1997,WFM,2052,2000,1956,Inactive,23,20-30
13604643,"Rizhamadze, Patman",GEO,F,1992,No Title,2052,0,2033,Inactive,28,20-30
5004934,"Shah, Arpi",IND,F,1975,No Title,2052,0,0,Inactive,45,40-50
4900316,"Tungalag, Nyamaa",MGL,F,1969,WFM,2052,0,0,Inactive,51,50-60
5800781,"Xu, Yaping",CHN,F,1965,No Title,2052,0,2022,Inactive,55,50-60
1115715,"Zawadzka, Magdalena",POL,F,1981,WFM,2052,0,0,Inactive,39,30-40
408050,"Atkins, Rita",ENG,F,1969,WIM,2051,0,0,Inactive,51,50-60
12563790,"Behzad Nazif, Parva",IRI,F,2004,No Title,2051,1691,1771,Active,16,10-20
2010810,"Chiang, Sarah",USA,F,1997,WFM,2051,0,0,Inactive,23,20-30
21805172,"Dylag, Emilia",POL,F,2004,No Title,2051,1737,1786,Active,16,10-20
3523900,"Garcia Terry, Legna",CUB,F,2000,No Title,2051,0,0,Active,20,10-20
1010930,"Hof - Van Run, Rieke",NED,F,1985,No Title,2051,0,2062,Active,35,30-40
13400509,"Ismayilova, Parvana",AZE,F,1982,WFM,2051,0,2073,Inactive,38,30-40
2055031,"Kiseleva, Svetlana",USA,F,1977,No Title,2051,0,0,Inactive,43,40-50
24146137,"Lezhepekova, Veronika",RUS,F,1995,WFM,2051,2075,2057,Active,25,20-30
34165697,"Martynova, Anastasiya",RUS,F,1999,WFM,2051,1910,2017,Inactive,21,20-30
4145623,"Posdeeva, Olga",RUS,F,1967,No Title,2051,0,0,Inactive,53,50-60
1520660,"Skaslien, Ingrid",NOR,F,2003,No Title,2051,1655,1621,Active,17,10-20
14501783,"Stadler, Brigita",CRO,F,1958,No Title,2051,2093,2089,Active,62,60-70
4171454,"Stomatova, Veronika",RUS,F,0,No Title,2051,0,0,Inactive,0,
4671473,"Storch, Mary Ann",GER,F,1981,No Title,2051,0,0,Inactive,39,30-40
1103440,"Szmacinska, Grazyna",POL,F,1953,WIM,2051,1803,1936,Active,67,60-70
13508903,"Uzlavataya, Anhelina",BLR,F,1997,No Title,2051,1867,1805,Inactive,23,20-30
4500598,"Vark, Liina",EST,F,1977,No Title,2051,0,0,Inactive,43,40-50
3508269,"Addines Aguiar, Yensil",CUB,F,1983,WFM,2050,0,0,Inactive,37,30-40
10100334,"Afonso, Flora",ANG,F,1976,WCM,2050,0,0,Inactive,44,40-50
8500312,"Alabi, Omolola",NGR,F,0,WCM,2050,0,0,Inactive,0,
11100354,"Blenman, Rashaana",BAR,F,1979,No Title,2050,0,0,Inactive,41,40-50
3900991,"Castaneda Montanez, Katiuska Marelis",VEN,F,1982,WCM,2050,2033,0,Inactive,38,30-40
4115422,"Chepurnaya, Irina",RUS,F,0,No Title,2050,0,0,Inactive,0,
3200540,"Chua-Depasquale, Cathy",AUS,F,1959,No Title,2050,0,0,Inactive,61,60-70
12800570,"Civilkiene, Ilona",LTU,F,1975,No Title,2050,0,0,Inactive,45,40-50
1701703,"Claesson, Margareta",SWE,F,1958,No Title,2050,1920,0,Inactive,62,60-70
11600284,"Eremina, Natalia",LAT,F,1967,No Title,2050,0,0,Inactive,53,50-60
14300311,"Erwee, Yvette",RSA,F,0,No Title,2050,0,0,Inactive,0,
5201357,"Espallardo, Christine",PHI,F,0,No Title,2050,0,0,Inactive,0,
3100383,"Franceschi, Mariela",PUR,F,0,No Title,2050,0,0,Inactive,0,
14300338,"Frank, Alita",RSA,F,0,No Title,2050,0,0,Inactive,0,
3508293,"Frometa Diaz, Dania",CUB,F,1987,WFM,2050,0,0,Inactive,33,30-40
1800574,"Furmage, Sharon",WLS,F,1976,No Title,2050,0,0,Inactive,44,40-50
2004682,"Gasser, Katharine",USA,F,1947,No Title,2050,0,0,Inactive,73,70-80
24125857,"Golovina, Darya",RUS,F,1992,WFM,2050,1892,1775,Inactive,28,20-30
402613,"Harwar, Julie A",ENG,F,1971,WFM,2050,0,0,Inactive,49,40-50
9301062,"Hassan, Jawaher",UAE,F,0,No Title,2050,0,0,Inactive,0,
14147491,"Hryshchenko, Kamila",UKR,F,2002,No Title,2050,1935,1939,Active,18,10-20
9301054,"Hussain, Noora",UAE,F,0,No Title,2050,2032,0,Inactive,0,
736341,"Kabai, Zsuzsanna",HUN,F,1995,WFM,2050,2076,0,Active,25,20-30
7104340,"Khadijah, Qurota`ain",INA,F,1996,WFM,2050,0,2063,Active,24,20-30
1110667,"Konstanciuk, Joanna",POL,F,1979,No Title,2050,1890,1799,Inactive,41,40-50
911208,"Kosanovic, Olgica",SRB,F,1961,No Title,2050,0,0,Inactive,59,50-60
14601230,"Kosec, Tina",SLO,F,1973,No Title,2050,1981,0,Inactive,47,40-50
14901510,"Kovacova, Zuzana",BER,F,1974,WFM,2050,2011,2053,Active,46,40-50
4181255,"Kravtsova, Anastasia",RUS,F,1986,WFM,2050,0,0,Inactive,34,30-40
5700957,"Lee, Heng Jun Samantha",MAS,F,0,No Title,2050,0,0,Inactive,0,
5104203,"Lopez Romo, Vanessa",MEX,F,0,No Title,2050,0,0,Inactive,0,
11000392,"Mangarai, Abigail",ZIM,F,0,No Title,2050,0,0,Inactive,0,
10100229,"Mendes, Nair",ANG,F,1978,WCM,2050,0,0,Inactive,42,40-50
14300320,"Minnaar, Michelle",RSA,F,0,No Title,2050,0,0,Inactive,0,
11300108,"Mosiakgabo, Boitumelo",BOT,F,0,No Title,2050,0,0,Inactive,0,
2501325,"O'Siochru, Mairead",IRL,F,1963,No Title,2050,0,0,Inactive,57,50-60
14605872,"Orehek, Spela",SLO,F,1991,WFM,2050,1999,1926,Active,29,20-30
7400365,"Palmer, Maria",JAM,F,1975,WCM,2050,0,0,Inactive,45,40-50
4684770,"Paul, Carmen, Dr.",GER,F,1959,No Title,2050,0,0,Inactive,61,60-70
302783,"Prymulova, Ruslana",CZE,F,1965,No Title,2050,0,0,Inactive,55,50-60
13400274,"Saidova, Tarana",AZE,F,1970,No Title,2050,0,0,Inactive,50,40-50
4608887,"Schneider, Beatrix",GER,F,1969,No Title,2050,0,0,Inactive,51,50-60
704679,"Sebestyen, Mariann",HUN,F,1970,No Title,2050,0,0,Inactive,50,40-50
3401421,"Sepulveda, Laura Alicia",CHI,F,1981,No Title,2050,0,0,Inactive,39,30-40
2100657,"Simonsen, Iluska",BRA,F,0,No Title,2050,0,0,Inactive,0,
1129821,"Smarsz, Agata",POL,F,1988,No Title,2050,2072,1883,Active,32,30-40
3405699,"Steffen Villanueva, Renate",CHI,F,1988,No Title,2050,0,0,Inactive,32,30-40
11600292,"Stepite, Inta",LAT,F,1971,No Title,2050,0,0,Inactive,49,40-50
5800773,"Tan, Winnie",SGP,F,1970,WCM,2050,0,0,Inactive,50,40-50
7000464,"Tanaka, Haruko",JPN,F,1968,WCM,2050,0,0,Inactive,52,50-60
2802384,"Tiomkin, Tatjana",ISR,F,0,No Title,2050,0,0,Inactive,0,
4408721,"Toro Pinedo, Mariana",COL,F,1999,No Title,2050,0,0,Inactive,21,20-30
2066777,"Ulrich, Rachel",USA,F,2000,WFM,2050,0,0,Inactive,20,10-20
246336,"Vanduyfhuys, Daria",BEL,F,2003,WFM,2050,1890,1844,Active,17,10-20
1109014,"Walura, Karina",POL,F,1974,No Title,2050,0,0,Inactive,46,40-50
4608780,"Wasnetsky, Ursula",GER,F,1931,No Title,2050,0,0,Inactive,89,80-90
9900586,"Wijewardane, M C",SRI,F,1986,WFM,2050,0,0,Inactive,34,30-40
806757,"Zavatta, Benedetta",ITA,F,1977,No Title,2050,0,0,Inactive,43,40-50
32092253,"Abrisqueta Zudaire, Leyre",ESP,F,2005,WCM,2049,1625,1679,Active,15,10-20
3513300,"Alarcon Vazquez, Lietis",CUB,F,1991,No Title,2049,0,2006,Inactive,29,20-30
2906864,"Andreeva, Plamena",BUL,F,1987,WFM,2049,1967,0,Inactive,33,30-40
4197135,"Bogomolova, Ekaterina",RUS,F,1989,WFM,2049,0,0,Inactive,31,30-40
7101511,"Chkartina, Gerhana",INA,F,1992,WCM,2049,0,0,Inactive,28,20-30
1001701,"De Kleuver, Esther",NED,F,1968,WIM,2049,0,0,Active,52,50-60
931268,"Foljan, Elizabeta",SRB,F,1983,No Title,2049,0,0,Inactive,37,30-40
3501434,"Frometa Castillo, Zirka",CUB,F,1963,WGM,2049,0,2129,Active,57,50-60
12923338,"Hund, Sarah",SUI,F,1998,No Title,2049,1980,1944,Active,22,20-30
4131410,"Klyasheva, Tatiana",RUS,F,1977,WFM,2049,1953,1912,Inactive,43,40-50
14117304,"Kucherenko, Olena",UKR,F,1984,WCM,2049,1949,1971,Inactive,36,30-40
1104756,"Lukasiewicz, Anna",POL,F,1970,No Title,2049,1896,1920,Active,50,40-50
1211129,"Munteanu, Violeta-Denisa",ROU,F,1985,WFM,2049,0,0,Inactive,35,30-40
24110949,"Nikitina, Elena",RUS,F,1992,WFM,2049,2063,1983,Active,28,20-30
4657896,"Schlein, Julia",GER,F,1980,No Title,2049,0,0,Inactive,40,30-40
2256231,"Alfonso Nogue, Beatriz",ESP,F,1968,WFM,2048,2023,2077,Active,52,50-60
4184971,"Aseeva, Anastasia",RUS,F,1996,No Title,2048,2035,2046,Inactive,24,20-30
5012325,"Dadarkar, Manasi",IND,F,1982,No Title,2048,0,0,Inactive,38,30-40
6400914,"De La Cruz Nina, Mercedes Cristina",DOM,F,1982,WFM,2048,0,0,Inactive,38,30-40
3800857,"Gallegos, Cecilia",PER,F,1978,No Title,2048,0,0,Inactive,42,40-50
2020190,"Itkis, Hana",USA,F,1988,WFM,2048,0,0,Inactive,32,30-40
1004026,"Jap Tjoen San, Linda",NED,F,1977,WIM,2048,0,2102,Active,43,40-50
13600354,"Kasoshvili, Tsiala",GEO,F,1963,WIM,2048,2145,2072,Active,57,50-60
1133810,"Kasperek, Joanna",POL,F,1991,No Title,2048,2000,1963,Active,29,20-30
24174602,"Khusnutdinova, Alsu",RUS,F,1998,WFM,2048,2029,1998,Inactive,22,20-30
4681614,"Kolbe, Jana",GER,F,1981,No Title,2048,0,0,Inactive,39,30-40
4401549,"Mateus, Martha",COL,F,1978,WIM,2048,1977,1938,Active,42,40-50
3100324,"Murray Ortiz, Gisela",PUR,F,0,No Title,2048,0,0,Inactive,0,
4210794,"Ntiloudi, Despina",GRE,F,1990,No Title,2048,0,0,Inactive,30,20-30
10200100,"Parveen, Seyda Shabana",BAN,F,1969,WFM,2048,0,0,Inactive,51,50-60
601900,"Roos, Celine",FRA,F,1953,WIM,2048,0,0,Inactive,67,60-70
1113364,"Rusin, Beata",POL,F,1977,No Title,2048,1999,0,Inactive,43,40-50
34102019,"Tatarinova, Yuliya",UKR,F,2005,No Title,2048,0,0,Inactive,15,10-20
3409414,"Abarca Gonzalez, Damaris",CHI,F,1990,WFM,2047,2008,2028,Active,30,20-30
816183,"Battiston, Doris",ITA,F,1960,No Title,2047,0,0,Inactive,60,50-60
1139118,"Chrzaszcz, Malvina",POL,F,1994,No Title,2047,1836,1883,Active,26,20-30
1024787,"Dalemans, Diana",NED,F,1995,No Title,2047,0,0,Inactive,25,20-30
5011787,"Delphin, C.",IND,F,1985,No Title,2047,0,0,Inactive,35,30-40
911160,"Jevtic, Bojana",SRB,F,1971,No Title,2047,0,0,Inactive,49,40-50
24124583,"Kadieva, Nonna",RUS,F,1973,WFM,2047,0,0,Inactive,47,40-50
5011345,"Kavitha, Ch",IND,F,1980,No Title,2047,0,0,Inactive,40,30-40
4189680,"Kiseleva, Veronika",RUS,F,1987,No Title,2047,0,0,Inactive,33,30-40
14116332,"Kovaleva, Marianna",UKR,F,1984,No Title,2047,2027,1929,Inactive,36,30-40
13503227,"Kravchenja, Anastasija",BLR,F,1984,WFM,2047,0,0,Inactive,36,30-40
13601776,"Kvaratskhelia, Natia",GEO,F,1981,No Title,2047,0,0,Inactive,39,30-40
916480,"Marinkovic, Ruzica",SRB,F,1974,No Title,2047,0,0,Inactive,46,40-50
4901533,"Saikhanchimeg, Tsogtsaikhan",MGL,F,1995,No Title,2047,1912,1949,Active,25,20-30
35009141,Sanskriti Goyal,IND,F,2002,WFM,2047,1620,1710,Active,18,10-20
24168491,"Semenova, Alena",RUS,F,1999,No Title,2047,1982,2012,Inactive,21,20-30
4698894,"Telschow, Petra",GER,F,1983,No Title,2047,0,0,Inactive,37,30-40
1401203,"Thygesen, Else M.S.",DEN,F,1955,No Title,2047,0,0,Inactive,65,60-70
1210793,"Tutulan, Mihaela",ROU,F,1984,No Title,2047,0,0,Inactive,36,30-40
14113813,"Usoltseva, Polina",UKR,F,1995,WFM,2047,1885,1930,Active,25,20-30
734209,"Vince, Viola",HUN,F,1991,No Title,2047,0,0,Inactive,29,20-30
8600465,"Wang, Yan",CHN,F,1965,No Title,2047,0,0,Inactive,55,50-60
5709040,"Azhar, Puteri Munajjah Az-Zahraa",MAS,F,2001,WIM,2046,1776,1738,Active,19,10-20
3506835,"Baez Hechavarria, Tatiana",CUB,F,1985,No Title,2046,0,0,Inactive,35,30-40
723371,"Bolvary, Tamara",HUN,F,1986,WFM,2046,0,0,Inactive,34,30-40
4176758,"Chistyakova, Tatiana",RUS,F,1975,No Title,2046,0,0,Inactive,45,40-50
706647,"Farkas, Tunde",HUN,F,1973,No Title,2046,0,0,Inactive,47,40-50
4623860,"Fuchs, Antje",GER,F,1971,No Title,2046,0,0,Inactive,49,40-50
12809780,"Gedvilaite, Monika",IRL,F,1984,WFM,2046,0,2065,Inactive,36,30-40
3508234,"Ginesta Caballero, Olga Lucia",CUB,F,1986,WFM,2046,0,2113,Inactive,34,30-40
2900548,"Ivanova, Simoneta",BUL,F,1997,WFM,2046,1965,1961,Inactive,23,20-30
4149670,"Khurshudova, Lyudmila",RUS,F,1946,WIM,2046,1961,2018,Active,74,70-80
5800919,"Liu, Yang Hazel",SGP,F,1990,WFM,2046,2065,2059,Active,30,20-30
4207513,"Makka, Evanthia",GRE,F,1986,No Title,2046,2144,2022,Active,34,30-40
1107437,"Maleska, Anna",POL,F,1976,No Title,2046,0,0,Inactive,44,40-50
609218,"Martsynovskaya, Marina",FRA,F,1973,WIM,2046,2036,2066,Inactive,47,40-50
12800759,"Milasiute, Vygante",LTU,F,1975,No Title,2046,0,0,Inactive,45,40-50
3100499,"Perez Ramos, Dollie Mar",PUR,F,1985,No Title,2046,0,0,Inactive,35,30-40
5015600,"Rajadharshini, M.",IND,F,1989,No Title,2046,2019,0,Inactive,31,30-40
5120241,"Roque Sola, Gisela",MEX,F,1998,WFM,2046,1877,1863,Active,22,20-30
924245,"Stajic, Snezana",SRB,F,1979,No Title,2046,0,0,Inactive,41,40-50
1106651,"Wiliczkiewicz, Iwona",POL,F,1973,No Title,2046,0,0,Inactive,47,40-50
4500474,"Abishova, Anna",EST,F,1978,No Title,2045,0,0,Inactive,42,40-50
14121018,"Aganesova, Evgeniya",UKR,F,1992,No Title,2045,0,0,Inactive,28,20-30
2601788,"Apostolova, Penka",CAN,F,1965,WFM,2045,0,0,Inactive,55,50-60
4110617,"Biglova, Evgenia P",RUS,F,0,No Title,2045,0,0,Inactive,0,
4608879,"Borik, Annette",GER,F,1954,No Title,2045,0,0,Inactive,66,60-70
1106520,"Burczyk, Ewa",POL,F,1974,No Title,2045,0,0,Inactive,46,40-50
